42•42•2004•Output Voltage PWM•Output Voltage PWM•Configuration•Konfigürasyon•••42•1•0•FALSE•Decimal•0•1000•0•••FALSE•-•-•••••••••5•5•OUTPUT_VOLTAGE•Set Point•-•1•1
43•43•2004•Output Current PWM•Output Current PWM•Configuration•Konfigürasyon•••43•1•0•FALSE•Decimal•0•1000•1000•••FALSE•-•-•••••••••5•5•OUTPUT_VOLTAGE•Set Point•-•1•1
44•44•2004•PWM Flag•PWM Flag•Monitoring•Monitor•••44•1•0•FALSE•Decimal•0•1•0•••TRUE•-•-•••••••••5•5•OUTPUT_VOLTAGE•Set Point•-•1•1
46•46•2004•Is Cutoff Active•Çıkış Aktif•Monitoring•Monitor•••46•1•0•FALSE•Decimal•0•1•0•••TRUE•-•-•••••••••5•5•OUTPUT_VOLTAGE•Set Point•-•1•1
46•46•2004••••••••••••••••••••0•NOT CONDUCTING•KESIMDE••••••••••••
46•46•2004••••••••••••••••••••1•CONDUCTING•ILETIMDE••••••••••••
47•47•2004•Is Relay Active•Röle Aktif•Monitoring•Monitor•••47•1•0•FALSE•Decimal•0•1•0•••TRUE•-•-•••••••••5•5•OUTPUT_VOLTAGE•Set Point•-•1•1
47•47•2004••••••••••••••••••••0•DISABLED•PASIF••••••••••••
47•47•2004••••••••••••••••••••1•ENABLED•AKTIF••••••••••••
51•51•2004•Derate Enable•Derate Enable•Configuration•Konfigürasyon•••51•1•0•FALSE•Decimal•0•1•0•••FALSE•-•-•••••••••5•5•OUTPUT_VOLTAGE•Set Point•-•1•1
51•51•2004••••••••••••••••••••0•DISABLED•PASIF••••••••••••
51•51•2004••••••••••••••••••••1•ENABLED•AKTIF••••••••••••
56•56•2004•OFFSET VOUT•OFFSET VOUT•Calibration•Kalibrasyon•••56•1•0•FALSE•Decimal•0•65535•0•••FALSE•-•-•••••••••5•5•OUTPUT_VOLTAGE•Set Point•-•1•1
57•57•2004•RATIO VOUT•RATIO VOUT•Calibration•Kalibrasyon•••57•1•0•FALSE•Decimal•0•65535•0•••FALSE•-•-•••••••••5•5•OUTPUT_VOLTAGE•Set Point•-•1•1
58•58•2004•SHIFT VOUT•SHIFT VOUT•Calibration•Kalibrasyon•••58•1•0•FALSE•Decimal•0•65535•0•••FALSE•-•-•••••••••5•5•OUTPUT_VOLTAGE•Set Point•-•1•1
59•59•2004•OFFSET IOUT•OFFSET IOUT•Calibration•Kalibrasyon•••59•1•0•FALSE•Decimal•0•65535•0•••FALSE•-•-•••••••••5•5•OUTPUT_VOLTAGE•Set Point•-•1•1
60•60•2004•RATIO IOUT•RATIO IOUT•Calibration•Kalibrasyon•••60•1•0•FALSE•Decimal•0•65535•0•••FALSE•-•-•••••••••5•5•OUTPUT_VOLTAGE•Set Point•-•1•1
61•61•2004•SHIFT IOUT•SHIFT IOUT•Calibration•Kalibrasyon•••61•1•0•FALSE•Decimal•0•65535•0•••FALSE•-•-•••••••••5•5•OUTPUT_VOLTAGE•Set Point•-•1•1
65•65•2004•OFFSET ONTC•OFFSET ONTC•Calibration•Kalibrasyon•••65•1•0•FALSE•Decimal•0•65535•0•••FALSE•-•-•••••••••5•5•OUTPUT_VOLTAGE•Set Point•-•1•1
66•66•2004•RATIO ONTC•RATIO ONTC•Calibration•Kalibrasyon•••66•1•0•FALSE•Decimal•0•65535•0•••FALSE•-•-•••••••••5•5•OUTPUT_VOLTAGE•Set Point•-•1•1
67•67•2004•SHIFT ONTC•SHIFT ONTC•Calibration•Kalibrasyon•••67•1•0•FALSE•Decimal•0•65535•0•••FALSE•-•-•••••••••5•5•OUTPUT_VOLTAGE•Set Point•-•1•1
68•68•2004•OFFSET VBAT•OFFSET VBAT•Calibration•Kalibrasyon•••68•1•0•FALSE•Decimal•0•65535•0•••FALSE•-•-•••••••••5•5•OUTPUT_VOLTAGE•Set Point•-•1•1
69•69•2004•RATIO VBAT•RATIO VBAT•Calibration•Kalibrasyon•••69•1•0•FALSE•Decimal•0•65535•0•••FALSE•-•-•••••••••5•5•OUTPUT_VOLTAGE•Set Point•-•1•1
70•70•2004•SHIFT VBAT•SHIFT VBAT•Calibration•Kalibrasyon•••70•1•0•FALSE•Decimal•0•65535•0•••FALSE•-•-•••••••••5•5•OUTPUT_VOLTAGE•Set Point•-•1•1
71•71•2004•OFFSET PT100•OFFSET PT100•Calibration•Kalibrasyon•••71•1•0•FALSE•Decimal•0•65535•0•••FALSE•-•-•••••••••5•5•OUTPUT_VOLTAGE•Set Point•-•1•1
72•72•2004•RATIO PT100•RATIO PT100•Calibration•Kalibrasyon•••72•1•0•FALSE•Decimal•0•65535•0•••FALSE•-•-•••••••••5•5•OUTPUT_VOLTAGE•Set Point•-•1•1
73•73•2004•SHIFT PT100•SHIFT PT100•Calibration•Kalibrasyon•••73•1•0•FALSE•Decimal•0•65535•0•••FALSE•-•-•••••••••5•5•OUTPUT_VOLTAGE•Set Point•-•1•1
74•74•2004•SAVE CALIBRATIONS•SAVE CALIBRATIONS•Calibration•Kalibrasyon•••74•1•0•FALSE•Decimal•0•65535•0•••FALSE•-•-•••••••••5•5•OUTPUT_VOLTAGE•Set Point•-•1•1
74•74•2004••••••••••••••••••••0•DISABLED•PASIF••••••••••••
74•74•2004••••••••••••••••••••1•ENABLED•AKTIF••••••••••••
75•75•2004•ADCMIN VOUT•ADCMIN VOUT•Calibration•Kalibrasyon•••75•1•0•FALSE•Decimal•0•65535•0•••FALSE•-•-•••••••••5•5•OUTPUT_VOLTAGE•Set Point•-•1•1
76•76•2004•ADCMAX VOUT•ADCMAX VOUT•Calibration•Kalibrasyon•••76•1•0•FALSE•Decimal•0•65535•0•••FALSE•-•-•••••••••5•5•OUTPUT_VOLTAGE•Set Point•-•1•1
77•77•2004•ADCMIN IOUT•ADCMIN IOUT•Calibration•Kalibrasyon•••77•1•0•FALSE•Decimal•0•65535•0•••FALSE•-•-•••••••••5•5•OUTPUT_VOLTAGE•Set Point•-•1•1
78•78•2004•ADCMAX IOUT•ADCMAX IOUT•Calibration•Kalibrasyon•••78•1•0•FALSE•Decimal•0•65535•0•••FALSE•-•-•••••••••5•5•OUTPUT_VOLTAGE•Set Point•-•1•1
81•81•2004•ADCMIN ONTC•ADCMIN ONTC•Calibration•Kalibrasyon•••81•1•0•FALSE•Decimal•0•65535•0•••FALSE•-•-•••••••••5•5•OUTPUT_VOLTAGE•Set Point•-•1•1
82•82•2004•ADCMAX ONTC•ADCMAX ONTC•Calibration•Kalibrasyon•••82•1•0•FALSE•Decimal•0•65535•0•••FALSE•-•-•••••••••5•5•OUTPUT_VOLTAGE•Set Point•-•1•1
83•83•2004•ADCMIN PT100•ADCMIN PT100•Calibration•Kalibrasyon•••83•1•0•FALSE•Decimal•0•65535•0•••FALSE•-•-•••••••••5•5•OUTPUT_VOLTAGE•Set Point•-•1•1
84•84•2004•ADCMAX PT100•ADCMAX PT100•Calibration•Kalibrasyon•••84•1•0•FALSE•Decimal•0•65535•0•••FALSE•-•-•••••••••5•5•OUTPUT_VOLTAGE•Set Point•-•1•1
85•85•2004•ADCMIN VBAT•ADCMIN VBAT•Calibration•Kalibrasyon•••85•1•0•FALSE•Decimal•0•65535•0•••FALSE•-•-•••••••••5•5•OUTPUT_VOLTAGE•Set Point•-•1•1
86•86•2004•ADCMAX VBAT•ADCMAX VBAT•Calibration•Kalibrasyon•••86•1•0•FALSE•Decimal•0•65535•0•••FALSE•-•-•••••••••5•5•OUTPUT_VOLTAGE•Set Point•-•1•1
9974•9974•2004•Device BL Version•Bootloader Versiyonu•Device•Device•••9974•1•-3•FALSE•Decimal•1000•32767•1000•••TRUE•Bootloader Versiyon Numarası•Current bootloader version•••••••••5•5•DEVICE_BOOTLOADER_VER•Device•-•1•1
9975•9975•2004•Device SW Version•Cihaz Yazılım Versiyonu•Device•Device•••9975•1•-3•FALSE•Decimal•1000•32767•1000•••TRUE•Yazılım Versiyon Numarası•Current software version•••••••••5•5•DEVICE_SOFTWARE_VER•Device•-•1•1
